radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,313,100,27194,133800921,0,-97.37125,32.924296,1000,2,1,1540500620,1563663030,0
LTE,313,100,27194,133800920,0,-97.351704,32.932877,1001,2,1,1540500728,1564357218,0
LTE,313,100,27194,133965461,0,-97.340206,32.925334,1000,2,1,1540501014,1564361671,0
LTE,313,100,27194,133470210,0,-97.31179,32.928351,2731,5,1,1540501043,1577690342,0
LTE,313,100,27194,133470358,0,-97.32373,32.928364,1000,1,1,1540501069,1540501069,0
LTE,313,100,27194,133633283,0,-97.304543,32.932297,1000,1,1,1540501280,1540501280,0
LTE,313,100,27194,133633431,0,-97.306751,32.930796,1790,23,1,1540501340,1577687323,0
LTE,313,100,27194,133633282,0,-97.283638,32.931442,1000,1,1,1540501415,1540501415,0
LTE,313,100,27194,133633303,0,-97.282402,32.931438,1000,1,1,1540501421,1540501421,0
LTE,313,100,27173,134023688,0,-97.259983,32.934861,1000,2,1,1540501512,1571440669,0
LTE,313,100,27173,134023709,0,-97.262283,32.934826,1000,1,1,1540501530,1540501530,0
LTE,313,100,27173,134023681,0,-97.253731,32.934059,1000,1,1,1540501603,1540501603,0
LTE,313,100,27173,134189834,0,-97.244312,32.933338,1000,4,1,1540501660,1569850554,0
LTE,313,100,27173,133944094,0,-97.252401,32.934464,1000,4,1,1540501698,1571440656,0
LTE,313,100,27173,134189827,0,-97.246819,32.934475,1000,1,1,1540501708,1540501708,0
LTE,313,100,27173,134189848,0,-97.24366,32.934338,1000,1,1,1540501732,1540501732,0
LTE,313,100,27173,134189975,0,-97.246958,32.934936,1000,4,1,1540502096,1569852495,0
LTE,313,100,27209,133328904,0,-97.289696,32.914379,1212,3,1,1540513474,1571447243,0
LTE,313,100,27209,133328918,0,-97.289749,32.900368,1000,1,1,1540513515,1540513515,0
LTE,313,100,27209,133328919,0,-97.289787,32.896606,1000,1,1,1540513544,1540513544,0
LTE,313,100,27209,133328920,0,-97.292557,32.895046,1000,1,1,1540513651,1540513651,0
LTE,313,100,27209,134469783,0,-97.279261,32.889329,1901,2,1,1540513698,1569630521,0
LTE,313,100,27194,133477634,0,-97.325314,32.899338,1000,2,1,1540514040,1564278444,0
LTE,313,100,27194,133489409,0,-97.31635,32.859894,3675,12,1,1540514327,1581028603,0
LTE,313,100,27194,134163720,0,-97.315853,32.859739,1000,2,1,1540514332,1577835496,0
LTE,313,100,27194,134163721,0,-97.307665,32.852141,1102,3,1,1540514351,1583440037,0
LTE,313,100,27194,133489438,0,-97.315697,32.845599,1000,2,1,1540514358,1564492414,0
LTE,313,100,27194,134150941,0,-97.314041,32.839268,1000,1,1,1540514405,1540514405,0
LTE,313,100,27194,133871389,0,-97.313095,32.829264,1000,2,1,1540514462,1565183726,0
LTE,313,100,27194,133586184,0,-97.31342,32.818947,1000,2,1,1540514485,1565183785,0
LTE,313,100,27194,133586186,0,-97.315659,32.80801,1000,2,1,1540514516,1565183830,0
LTE,313,100,27194,134013448,0,-97.320698,32.800329,1000,2,1,1540514544,1565183861,0
LTE,313,100,27194,134013450,0,-97.321949,32.79681,1000,2,1,1540514557,1565183871,0
LTE,313,100,27194,134009750,0,-97.320877,32.785004,1000,1,1,1540514595,1540514595,0
LTE,313,100,27211,133228760,0,-97.287972,32.747405,1594,2,1,1540514775,1564666076,0
LTE,313,100,27211,133493977,0,-97.347152,32.742804,1000,2,1,1540514981,1566911826,0
LTE,313,100,27211,133488856,0,-97.355516,32.738989,2136,9,1,1540515012,1571166474,0
LTE,313,100,27211,134157841,0,-97.363678,32.727798,1000,1,1,1540515355,1540515355,0
LTE,313,100,27211,134157827,0,-97.361664,32.728252,1000,1,1,1540515473,1540515473,0
LTE,313,100,27211,134157825,0,-97.361229,32.729317,1000,1,1,1540515509,1540515509,0
LTE,313,100,27211,134006787,0,-97.361351,32.735615,1000,1,1,1540515547,1540515547,0
LTE,313,100,27211,134219288,0,-97.361397,32.739723,1000,1,1,1540515564,1540515564,0
LTE,313,100,27211,134177282,0,-97.361725,32.750546,1000,1,1,1540515626,1540515626,0
LTE,313,100,27211,134177283,0,-97.364845,32.752579,1000,1,1,1540515719,1540515719,0
LTE,313,100,27211,134177281,0,-97.364746,32.753986,1000,1,1,1540515734,1540515734,0
LTE,313,100,27211,134177309,0,-97.3638,32.75304,1000,1,1,1540521442,1540521442,0
LTE,313,100,27211,134159377,0,-97.366302,32.758778,1000,1,1,1540523859,1540523859,0
LTE,313,100,27211,134177295,0,-97.361961,32.76396,1000,2,1,1540523881,1566911457,0
LTE,313,100,27211,134219413,0,-97.362661,32.771339,1000,5,1,1540523931,1581462071,0
LTE,313,100,27194,133988502,0,-97.39217,32.88081,1000,2,1,1540525886,1566225703,0
LTE,313,100,27194,134150936,0,-97.327827,32.839695,1000,1,1,1540578234,1540578234,0
LTE,313,100,27194,134150927,0,-97.303722,32.839564,1000,4,1,1540578331,1583439918,0
LTE,313,100,27209,133439007,0,-97.293316,32.839318,1000,2,1,1540578349,1566589080,0
LTE,313,100,27209,133439005,0,-97.268658,32.840976,2808,7,1,1540578411,1581028369,0
LTE,313,100,27209,133316362,0,-97.261993,32.839314,1000,1,1,1540578462,1540578462,0
LTE,313,100,27209,133316360,0,-97.254875,32.839935,1000,1,1,1540578486,1540578486,0
LTE,313,100,27209,133316367,0,-97.246582,32.840016,1000,2,1,1540578508,1564492647,0
LTE,313,100,27209,134194705,0,-97.244618,32.840014,1000,2,1,1540578519,1564492649,0
LTE,313,100,27209,134194704,0,-97.223621,32.836441,1000,2,1,1540578558,1564616428,0
LTE,313,100,27209,133218831,0,-97.218516,32.833086,1000,3,1,1540578601,1581546884,0
LTE,313,100,27209,134176783,0,-97.208142,32.833105,1000,2,1,1540578626,1564616242,0
LTE,313,100,27209,134176784,0,-97.206322,32.82933,1000,1,1,1540578662,1540578662,0
LTE,313,100,27209,134178577,0,-97.20575,32.823914,1000,1,1,1540578696,1540578696,0
LTE,313,100,27209,133187733,0,-97.205101,32.824184,1000,1,1,1540578712,1540578712,0
LTE,313,100,27209,134176770,0,-97.204994,32.824699,1000,1,1,1540578717,1540578717,0
LTE,313,100,27209,134176776,0,-97.216133,32.83647,1056,2,1,1540586385,1564616584,0
LTE,313,100,27209,133825793,0,-97.216997,32.833572,1000,7,1,1540586518,1582146664,0
LTE,313,100,27209,134194718,0,-97.226562,32.839012,1000,1,1,1540586681,1540586681,0
LTE,313,100,27209,134194697,0,-97.230308,32.839377,1000,2,1,1540586712,1566589275,0
LTE,313,100,27209,134194711,0,-97.221977,32.836161,1000,2,1,1540586749,1564616452,0
LTE,313,100,27209,134194712,0,-97.233727,32.84053,1000,1,1,1540586800,1540586800,0
LTE,313,100,27209,134194691,0,-97.238258,32.840672,1000,1,1,1540586864,1540586864,0
LTE,313,100,27209,133316353,0,-97.245079,32.840576,1000,1,1,1540586993,1540586993,0
LTE,313,100,27209,133316355,0,-97.257675,32.84024,1000,1,1,1540587035,1540587035,0
LTE,313,100,27209,133810071,0,-97.261826,32.83984,1000,1,1,1540587049,1540587049,0
LTE,313,100,27209,133316369,0,-97.264847,32.839611,1000,2,1,1540587067,1564961208,0
LTE,313,100,27209,133139727,0,-97.271136,32.841168,1101,15,1,1540587078,1582219603,0
LTE,313,100,27209,133139861,0,-97.275726,32.839722,1000,1,1,1540587093,1540587093,0
LTE,313,100,27209,134174359,0,-97.282837,32.839859,1000,1,1,1540587116,1540587116,0
LTE,313,100,27209,134192790,0,-97.286629,32.839741,1000,1,1,1540587129,1540587129,0
LTE,313,100,27209,133139725,0,-97.289552,32.839848,1314,13,1,1540587130,1583439858,0
LTE,313,100,27194,134163729,0,-97.324063,32.843079,1000,2,1,1540587302,1567809669,0
LTE,313,100,27194,133480962,0,-97.340931,32.841944,1000,2,1,1540587354,1564492280,0
LTE,313,100,27194,134171408,0,-97.376377,32.832184,1000,2,1,1540587491,1564492060,0
LTE,313,100,27194,133743895,0,-97.378471,32.829716,1000,2,1,1540587506,1564492092,0
LTE,313,100,27194,133743896,0,-97.401619,32.828036,1722,2,1,1540587530,1566868516,0
LTE,313,100,27194,133743894,0,-97.382551,32.845062,2069,8,1,1540587581,1582145738,0
LTE,313,100,27194,134124559,0,-97.390589,32.851067,1000,3,1,1540587742,1582220082,0
LTE,313,100,27194,134124552,0,-97.390633,32.850577,1000,2,1,1540587745,1563799769,0
LTE,313,100,27194,134491657,0,-97.390762,32.851313,1000,2,1,1540587750,1563799753,0
LTE,313,100,27194,134000664,0,-97.42569,32.852459,1000,1,1,1540588052,1540588052,0
LTE,313,100,27194,133535248,0,-97.426281,32.857801,1000,2,1,1540595188,1567888968,0
LTE,313,100,27194,133743903,0,-97.420738,32.827713,1000,2,1,1540595372,1565789393,0
LTE,313,100,27194,133976073,0,-97.421513,32.806775,1000,2,1,1540595638,1565789757,0
LTE,313,100,27197,133727704,0,-97.498293,32.723252,1860,9,1,1540596040,1572030808,0
LTE,313,100,27197,133464793,0,-97.512985,32.722878,1000,7,1,1540596094,1571168078,0
LTE,313,100,27197,133727705,0,-97.53923,32.721088,1000,1,1,1540596196,1540596196,0
LTE,313,100,27197,133875417,0,-97.579155,32.724255,1000,1,1,1540596323,1540596323,0
LTE,313,100,27197,133462488,0,-97.600632,32.729137,1000,1,1,1540596391,1540596391,0
LTE,313,100,27197,133740304,0,-97.602005,32.729298,1000,1,1,1540596395,1540596395,0
LTE,313,100,27197,133740290,0,-97.606796,32.729851,1000,1,1,1540596409,1540596409,0
LTE,313,100,27197,133740438,0,-97.616982,32.731052,1000,1,1,1540596440,1540596440,0
LTE,313,100,27197,133683713,0,-97.628166,32.733345,1000,1,1,1540596474,1540596474,0
LTE,313,100,27197,133683715,0,-97.636238,32.735634,1000,1,1,1540596499,1540596499,0
LTE,313,100,27197,133554434,0,-97.68055,32.750401,1000,1,1,1540596641,1540596641,0
LTE,313,100,27197,133554582,0,-97.699982,32.755268,1000,1,1,1540596776,1540596776,0
LTE,313,100,27197,133554583,0,-97.709755,32.753708,1000,1,1,1540596832,1540596832,0
LTE,313,100,27197,133554463,0,-97.729012,32.748234,1000,1,1,1540596913,1540596913,0
LTE,313,100,27197,133467159,0,-97.746048,32.743359,1000,1,1,1540596981,1540596981,0
LTE,313,100,27197,133901065,0,-97.751198,32.741524,1000,1,1,1540597001,1540597001,0
LTE,313,100,27197,133634576,0,-97.753723,32.740616,1000,1,1,1540597010,1540597010,0
LTE,313,100,27197,133901072,0,-97.756149,32.739742,1000,1,1,1540597019,1540597019,0
LTE,313,100,27197,133295889,0,-97.766129,32.736164,1000,1,1,1540597055,1540597055,0
LTE,313,100,27197,133295882,0,-97.77182,32.734131,1000,1,1,1540597078,1540597078,0
LTE,313,100,27197,133467138,0,-97.77552,32.732964,1000,1,1,1540597097,1540597097,0
LTE,313,100,27197,133467139,0,-97.788963,32.730183,1000,1,1,1540597160,1540597160,0
LTE,313,100,27197,133924354,0,-97.798004,32.718258,1000,1,1,1540597309,1540597309,0
LTE,313,100,27197,133467160,0,-97.795845,32.714214,1000,1,1,1540597334,1540597334,0
LTE,313,100,27197,134587656,0,-97.793709,32.693684,1000,1,1,1540597461,1540597461,0
LTE,313,100,27197,134587664,0,-97.793457,32.691341,1000,1,1,1540597474,1540597474,0
LTE,313,100,27197,133924368,0,-97.788887,32.68327,1000,1,1,1540597530,1540597530,0
LTE,313,100,27197,134027024,0,-97.789238,32.682373,1000,1,1,1540597537,1540597537,0
LTE,313,100,27197,133924361,0,-97.797745,32.66507,1000,1,1,1540597655,1540597655,0
LTE,313,100,27197,133532170,0,-97.798164,32.664871,1000,1,1,1540597658,1540597658,0
LTE,313,100,27197,134587657,0,-97.803024,32.662563,1000,1,1,1540597689,1540597689,0
LTE,313,100,27197,133681922,0,-97.805008,32.661674,1000,1,1,1540597730,1540597730,0
LTE,313,100,27197,133681950,0,-97.805084,32.662041,1000,1,1,1540597745,1540597745,0
LTE,313,100,27197,133635599,0,-97.805275,32.661957,1000,1,1,1540597749,1540597749,0
LTE,313,100,27197,133682136,0,-97.805489,32.661861,1000,1,1,1540597753,1540597753,0
LTE,313,100,27197,134494167,0,-97.805542,32.662056,1000,1,1,1540597773,1540597773,0
LTE,313,100,27197,133635733,0,-97.801666,32.663181,1000,1,1,1540614028,1540614028,0
LTE,313,100,27197,134587798,0,-97.801247,32.663376,1000,1,1,1540614031,1540614031,0
LTE,313,100,27197,133641111,0,-97.797554,32.665115,1000,1,1,1540614056,1540614056,0
LTE,313,100,27197,134027158,0,-97.793869,32.670967,1000,1,1,1540614110,1540614110,0
LTE,313,100,27197,133682135,0,-97.793633,32.693253,1000,1,1,1540614249,1540614249,0
LTE,313,100,27197,134587663,0,-97.794212,32.699993,1000,1,1,1540614287,1540614287,0
LTE,313,100,27197,133640977,0,-97.794785,32.707047,1000,1,1,1540614332,1540614332,0
LTE,313,100,27197,133640970,0,-97.787361,32.726032,1000,1,1,1540614537,1540614537,0
LTE,313,100,27197,133640969,0,-97.785187,32.730247,1000,1,1,1540614587,1540614587,0
LTE,313,100,27197,133640976,0,-97.775307,32.732639,1000,1,1,1540614625,1540614625,0
LTE,313,100,27197,133634562,0,-97.752724,32.740707,1000,1,1,1540614703,1540614703,0
LTE,313,100,27197,133554435,0,-97.751892,32.740993,1000,1,1,1540614706,1540614706,0
LTE,313,100,27197,133641110,0,-97.745888,32.74316,1000,1,1,1540614728,1540614728,0
LTE,313,100,27197,133740439,0,-97.678947,32.74942,1000,1,1,1540614974,1540614974,0
LTE,313,100,27197,133554455,0,-97.675461,32.747921,1000,1,1,1540614986,1540614986,0
LTE,313,100,27197,133683722,0,-97.643585,32.737511,1000,1,1,1540615089,1540615089,0
LTE,313,100,27197,133683720,0,-97.62999,32.733608,1000,1,1,1540615132,1540615132,0
LTE,313,100,27197,133740297,0,-97.62587,32.732407,1000,1,1,1540615145,1540615145,0
LTE,313,100,27197,133318872,0,-97.48082,32.742592,1000,1,1,1540615620,1540615620,0
LTE,313,100,27194,133808642,0,-97.374677,32.888089,2753,3,1,1540677598,1581031236,0
LTE,313,100,27194,133988501,0,-97.400406,32.902351,1000,1,1,1540677654,1540677654,0
LTE,313,100,27194,133988360,0,-97.376976,32.92373,3005,2,1,1540677694,1564361618,0
LTE,313,100,27194,133671185,0,-97.372196,32.924337,1000,2,1,1540677908,1564362122,0
LTE,313,100,27194,133671199,0,-97.375839,32.924328,1000,1,1,1540677921,1540677921,0
LTE,313,100,27194,133590933,0,-97.360741,32.924316,1000,1,1,1540677997,1540677997,0
LTE,313,100,27194,134028289,0,-97.36042,32.924324,1000,1,1,1540677999,1540677999,0
LTE,313,100,27194,134191873,0,-97.344833,32.924267,1000,1,1,1540678133,1540678133,0
LTE,313,100,27194,133633304,0,-97.296486,32.931553,1000,1,1,1540678553,1540678553,0
LTE,313,100,27194,133808663,0,-97.361116,32.892076,3749,13,1,1540776883,1581031242,0
LTE,313,100,27194,133976213,0,-97.421722,32.824247,1040,4,1,1540815667,1583940199,0
LTE,313,100,27194,133814231,0,-97.417149,32.808086,1062,5,1,1540816123,1572923467,0
LTE,313,100,27211,134159375,0,-97.348915,32.76358,1000,1,1,1540816814,1540816814,0
LTE,313,100,27211,134159510,0,-97.344338,32.759999,1000,3,1,1540816845,1581461759,0
LTE,313,100,27211,134159368,0,-97.346598,32.761956,1000,4,1,1540816852,1583014119,0
LTE,313,100,27211,134159362,0,-97.344658,32.760086,1000,1,1,1540816855,1540816855,0
LTE,313,100,27211,134219265,0,-97.342247,32.757965,1000,1,1,1540816877,1540816877,0
LTE,313,100,27211,134159383,0,-97.341461,32.757346,1000,3,1,1540816899,1572310794,0
LTE,313,100,27211,134169091,0,-97.340569,32.756008,1000,1,1,1540816906,1540816906,0
LTE,313,100,27211,134159376,0,-97.344124,32.754383,1000,1,1,1540816962,1540816962,0
LTE,313,100,27211,134169105,0,-97.340686,32.752969,1000,3,1,1540816973,1581461626,0
LTE,313,100,27211,134219279,0,-97.343842,32.755446,1000,2,1,1540816975,1570713963,0
LTE,313,100,27211,134006792,0,-97.346062,32.750267,1000,1,1,1540816991,1540816991,0
LTE,313,100,27211,134006806,0,-97.346222,32.749992,1000,1,1,1540816993,1540816993,0
LTE,313,100,27211,134219272,0,-97.343152,32.754319,1000,3,1,1540817002,1572310781,0
LTE,313,100,27211,134219280,0,-97.350384,32.741753,1055,7,1,1540817008,1581461367,0
LTE,313,100,27211,134219415,0,-97.354816,32.74684,1000,2,1,1540817031,1566413743,0
LTE,313,100,27211,134183178,0,-97.352882,32.740124,1000,1,1,1540817062,1540817062,0
LTE,313,100,27211,134219267,0,-97.353149,32.739037,1000,1,1,1540817070,1540817070,0
LTE,313,100,27211,134006785,0,-97.349113,32.738541,1000,1,1,1540817124,1540817124,0
LTE,313,100,27211,133493762,0,-97.341255,32.741844,1000,2,1,1540817143,1583014291,0
LTE,313,100,27211,134171030,0,-97.274345,32.751881,1000,1,1,1540817426,1540817426,0
LTE,313,100,27211,133611266,0,-97.274849,32.75199,1000,2,1,1540817434,1569889373,0
LTE,313,100,27209,133737751,0,-97.261703,32.75458,1000,2,1,1540817523,1564666131,0
LTE,313,100,27209,133737758,0,-97.261677,32.755349,1000,2,1,1540855818,1563800805,0
LTE,313,100,27211,134170888,0,-97.282478,32.750179,1000,1,1,1540855941,1540855941,0
LTE,313,100,27211,134170897,0,-97.299084,32.748982,1000,2,1,1540856015,1563811922,0
LTE,313,100,27211,134146576,0,-97.30827,32.747673,1000,2,1,1540856040,1563800617,0
LTE,313,100,27211,134146575,0,-97.310646,32.747992,1000,2,1,1540856053,1563811972,0
LTE,313,100,27211,133585432,0,-97.32904,32.722874,1147,2,1,1540856234,1565888621,0
LTE,313,100,27184,133491671,0,-97.321609,32.652355,1000,1,1,1540856508,1540856508,0
LTE,313,100,27184,134022159,0,-97.324326,32.653053,1000,1,1,1540856771,1540856771,0
LTE,313,100,27184,133487063,0,-97.332306,32.649937,1000,1,1,1540856820,1540856820,0
LTE,313,100,27184,133480153,0,-97.335274,32.648758,1000,1,1,1540856854,1540856854,0
LTE,313,100,27184,134022152,0,-97.339027,32.64801,1000,1,1,1540856875,1540856875,0
LTE,313,100,27184,134022154,0,-97.342957,32.648422,1000,1,1,1540856894,1540856894,0
LTE,313,100,27184,133484760,0,-97.353745,32.649021,1000,1,1,1540857066,1540857066,0
LTE,313,100,27184,133603544,0,-97.378683,32.682927,1827,2,1,1540858090,1565907504,0
LTE,313,100,27184,133837584,0,-97.385701,32.679206,2612,2,1,1540858476,1565733143,0
LTE,313,100,27197,133180937,0,-97.482025,32.73922,1000,1,1,1540902797,1540902797,0
LTE,313,100,27197,133870081,0,-97.479057,32.737648,1000,1,1,1540902815,1540902815,0
LTE,313,100,27197,133969154,0,-97.476074,32.738007,1000,1,1,1540902830,1540902830,0
LTE,313,100,27197,133464578,0,-97.475632,32.738033,1000,1,1,1540902834,1540902834,0
LTE,313,100,27197,133485827,0,-97.475471,32.738041,1000,1,1,1540902837,1540902837,0
LTE,313,100,27211,134182294,0,-97.442168,32.737668,3726,3,1,1540903322,1581722823,0
LTE,313,100,27211,133969813,0,-97.415642,32.734543,1000,1,1,1540903345,1540903345,0
LTE,313,100,27211,133994901,0,-97.410713,32.734356,1000,1,1,1540903361,1540903361,0
LTE,313,100,27211,133994902,0,-97.405197,32.733772,1000,1,1,1540903379,1540903379,0
LTE,313,100,27211,133482456,0,-97.407768,32.734602,6957,8,1,1540903402,1581722885,0
LTE,313,100,27211,133182425,0,-97.394532,32.7294,8275,17,1,1540903426,1581722933,0
LTE,313,100,27211,133182423,0,-97.385076,32.732863,1000,14,1,1540903484,1576264674,0
LTE,313,100,27211,133488857,0,-97.376076,32.732003,1000,2,1,1540903543,1565907909,0
LTE,313,100,27209,134167256,0,-97.267719,32.7556,1000,2,1,1540940947,1564666095,0
LTE,313,100,27211,134006786,0,-97.335114,32.733147,1000,1,1,1540941299,1540941299,0
LTE,313,100,27211,134006807,0,-97.337013,32.733131,1000,1,1,1540941310,1540941310,0
LTE,313,100,27211,134161416,0,-97.34361,32.735034,1000,3,1,1540941346,1581459325,0
LTE,313,100,27211,134161557,0,-97.344011,32.733233,1000,4,1,1540941407,1581460211,0
LTE,313,100,27211,134161559,0,-97.345867,32.728237,1000,2,1,1540941474,1576264929,0
LTE,313,100,27211,134161558,0,-97.340245,32.728849,1000,2,1,1540941503,1576276024,0
LTE,313,100,27211,134478594,0,-97.34436,32.70993,1000,1,1,1540941615,1540941615,0
LTE,313,100,27211,133583833,0,-97.338145,32.701672,1059,2,1,1540941618,1565885195,0
LTE,313,100,27184,133823448,0,-97.333013,32.68349,2269,2,1,1540942063,1566416163,0
LTE,313,100,27184,134177551,0,-97.392242,32.684509,1000,1,1,1540945626,1540945626,0
LTE,313,100,27184,133603351,0,-97.389546,32.702038,1000,2,1,1540945842,1568064544,0
LTE,313,100,27184,133603350,0,-97.387764,32.707205,1000,2,1,1540945880,1568064614,0
LTE,313,100,27184,133603543,0,-97.390186,32.710478,1000,4,1,1540945895,1583946531,0
LTE,313,100,27211,134155017,0,-97.386291,32.716183,1000,2,1,1540947070,1568064698,0
LTE,313,100,27211,134155009,0,-97.386816,32.725107,1500,4,1,1540947125,1568065093,0
LTE,313,100,27211,133838743,0,-97.385918,32.711636,1000,1,1,1540947153,1540947153,0
LTE,313,100,27211,133482455,0,-97.404918,32.734154,1553,7,1,1540947342,1571166602,0
LTE,313,100,27211,134005002,0,-97.414825,32.752594,1000,1,1,1540947546,1540947546,0
LTE,313,100,27211,133483038,0,-97.414825,32.752594,1000,1,1,1540947624,1540947624,0
LTE,313,100,27194,133969943,0,-97.397088,32.775747,3062,2,1,1540948198,1565734729,0
LTE,313,100,27194,134000671,0,-97.411751,32.811157,1000,1,1,1540948727,1540948727,0
LTE,313,100,27194,133743875,0,-97.420845,32.828369,1000,2,1,1540988418,1565612963,0
LTE,313,100,27211,134169119,0,-97.340736,32.755966,1000,1,1,1540989494,1540989494,0
LTE,313,100,27211,134159390,0,-97.3414,32.75565,1000,1,1,1540989503,1540989503,0
LTE,313,100,27211,134219293,0,-97.342781,32.75412,1000,1,1,1540989536,1540989536,0
LTE,313,100,27211,134219294,0,-97.347702,32.748264,1000,1,1,1540989587,1540989587,0
LTE,313,100,27211,134219295,0,-97.353584,32.738621,1000,1,1,1540989649,1540989649,0
LTE,313,100,27211,133985539,0,-97.337143,32.743557,1000,1,1,1540989770,1540989770,0
LTE,313,100,27194,133815257,0,-97.315811,32.766121,1721,2,1,1541029262,1565311419,0
